Time,anxbtc,bitcoin24,bitcurex,bitfloor,btce,cex.io,coinbase,coinsetter,exmo,gatecoin,gemini,justcoin,lakebtc,mtgox,others
2011-06-07 00:00:00 UTC,,,,,,,,,,,,,,0.170867705942001,
2011-06-08 00:00:00 UTC,,,,,,,,,,,,,,0.613581100324313,
2011-06-09 00:00:00 UTC,,,,,,,,,,,,,,0.377030024399536,
2011-06-10 00:00:00 UTC,,,,,,,,,,,,,,0.358585240636068,
2011-06-11 00:00:00 UTC,,,,,,,,,,,,,,0.52918541951769,
2011-06-12 00:00:00 UTC,,,,,,,,,,,,,,0.582481862964819,
2011-06-13 00:00:00 UTC,,,,,,,,,,,,,,0.385461479619156,
2011-06-14 00:00:00 UTC,,,,,,,,,,,,,,0.197503903223568,
2011-06-15 00:00:00 UTC,,,,,,,,,,,,,,0.101732865212015,
2011-06-16 00:00:00 UTC,,,,,,,,,,,,,,0.133694597089202,
2011-06-17 00:00:00 UTC,,,,,,,,,,,,,,0.308343717135788,
2011-06-18 00:00:00 UTC,,,,,,,,,,,,,,0.176151550652276,
2011-06-19 00:00:00 UTC,,,,,,,,,,,,,,0.179090870297247,
2011-07-05 00:00:00 UTC,,,,,,,,,,,,,,,0.533865619793389
2011-07-06 00:00:00 UTC,,,,,,,,,,,,,,,0.294966343629093
2011-07-07 00:00:00 UTC,,,,,,,,,,,,,,,0.473088328607766
2011-07-08 00:00:00 UTC,,,,,,,,,,,,,,,0.294349151254748
2011-07-10 00:00:00 UTC,,,,,,,,,,,,,,,0.129779427784006
2011-07-11 00:00:00 UTC,,,,,,,,,,,,,,,0.139762077974261
2011-07-14 00:00:00 UTC,,,,,,,,,,,,,,,0.0567198495333187
2011-07-15 00:00:00 UTC,,,,,,,,,,,,,,,0.141450815951636
2011-07-17 00:00:00 UTC,,,,,,,,,,,,,,,0.0707106781190245
2011-07-18 00:00:00 UTC,,,,,,,,,,,,,,,0.155994373867919
2011-07-20 00:00:00 UTC,,,,,,,,,,,,,,,0.277128129211108
2011-07-21 00:00:00 UTC,,,,,,,,,,,,,,,0.238226218126223
2011-07-22 00:00:00 UTC,,,,,,,,,,,,,,,0.110245363808475
